ambient_temp(C),PbOA2(ml),ODE(ml),OLA(ml),t_inject(C),TMS(ul),ODE_for_TMS(ml),Cl_at_high_t(mM),Cl_at_60C(mM),Result_wavelength(nm),Result_peak/valley
10.4,4.5,15.0,0.0,130.0,180.0,10.0,0.25,0.6,971.0,3.14
10.4,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,941.0,2.69
10.4,4.5,15.0,0.0,130.0,180.0,10.0,0.125,0.0,947.0,3.42
10.4,4.5,15.0,0.0,130.0,180.0,10.0,0.125,0.6,947.0,3.28
10.4,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.0,977.0,2.1
10.4,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.0,935.0,2.34
10.4,4.5,15.0,0.0,120.0,180.0,10.0,0.125,0.25,929.0,2.78
10.4,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.0,935.0,2.14
10.4,4.5,15.0,0.0,120.0,180.0,10.0,0.125,0.25,923.0,2.74
10.4,4.5,15.0,0.0,123.0,180.0,10.0,0.125,0.125,953.0,3.18
10.4,4.5,15.0,0.0,123.0,180.0,10.0,0.125,0.125,923.0,3.23
10.4,4.5,15.0,0.0,120.0,180.0,10.0,0.125,0.06,935.0,3.13
10.4,4.5,15.0,0.0,120.0,180.0,10.0,0.125,0.06,929.0,2.06
10.4,18.0,15.0,0.0,163.0,210.0,8.0,0.0,0.0,1716.0,3.84
10.4,18.0,15.0,0.0,163.0,210.0,8.0,0.0,0.0,1826.0,5.18
10.4,4.5,15.0,0.0,125.0,180.0,10.0,0.0,0.0,941.0,3.02
10.4,4.5,15.0,0.0,125.0,180.0,10.0,0.0,0.125,941.0,3.83
10.4,4.5,15.0,0.0,125.0,180.0,10.0,0.0,0.0,959.0,2.8
10.4,4.5,15.0,0.0,125.0,180.0,10.0,0.0,0.25,959.0,3.49
10.4,18.0,15.0,0.0,160.0,210.0,8.0,0.0,0.0,1724.0,3.17
10.4,18.0,15.0,0.0,160.0,210.0,8.0,0.0,0.0,1802.0,3.44
10.4,18.0,15.0,0.0,145.0,210.0,8.0,0.0,0.0,1661.0,4.91
10.4,18.0,15.0,0.0,145.0,210.0,8.0,0.0,0.0,1640.0,5.49
10.4,18.0,15.0,0.4,148.0,200.0,8.0,0.0,0.0,1523.0,4.94
10.4,18.0,15.0,0.0,163.0,210.0,8.0,0.0,0.0,1475.0,6.04
10.4,4.5,15.0,0.0,123.0,180.0,10.0,0.0,0.0,935.0,2.48
10.4,4.5,15.0,0.0,123.0,180.0,10.0,0.0,0.0,929.0,2.41
10.4,18.0,15.0,0.4,145.0,200.0,8.0,0.0,0.0,1160.0,6.7
10.4,4.5,15.0,0.5,78.0,210.0,12.0,0.0,0.0,640.0,1.43
10.4,4.5,15.0,0.5,83.0,210.0,12.0,0.0,0.0,647.0,1.48
10.4,4.5,15.0,0.5,90.0,210.0,10.0,0.0,0.0,649.0,1.51
10.4,4.5,15.0,0.09,120.0,210.0,10.0,0.0,0.0,917.0,2.41
10.4,4.5,15.0,0.03,110.0,210.0,10.0,0.0,0.0,860.0,2.08
10.4,4.5,15.0,0.5,110.0,210.0,10.0,0.0,0.0,742.0,1.31
10.4,18.0,15.0,0.4,145.0,200.0,8.0,0.0,0.25,1265.0,10.3
10.4,18.0,15.0,0.4,147.0,200.0,8.0,0.0,0.125,1259.0,7.36
10.4,18.0,15.0,0.4,149.0,200.0,8.0,0.0,0.125,1283.0,8.1
10.4,4.5,15.0,0.03,95.0,210.0,10.0,0.0,0.0,827.0,1.7
10.4,4.5,15.0,0.5,120.0,210.0,8.0,0.0,0.0,773.0,1.34
10.4,4.5,15.0,0.0,123.0,180.0,10.0,0.0,0.0,959.0,2.31
10.4,4.5,15.0,0.0,123.0,180.0,10.0,0.0,0.0,953.0,2.38
10.4,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.0,953.0,2.81
10.4,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.0,956.0,2.26
10.4,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.0,923.0,2.55
10.4,4.5,15.0,0.0,120.0,180.0,10.0,0.0,1.2,935.0,2.73
10.4,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.0,917.0,2.4
10.4,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.9,935.0,2.56
10.4,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.0,932.0,2.12
10.4,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.1,947.0,2.94
10.4,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.0,917.0,2.31
10.4,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.3,941.0,3.47
10.4,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.0,917.0,2.22
10.4,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.03,926.0,3.02
10.4,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.6,947.0,3.13
10.4,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.3,935.0,2.86
10.4,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.5,944.0,3.31
10.4,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.25,938.0,3.23
10.4,18.0,15.0,0.4,147.0,200.0,8.0,0.0,0.0,1221.0,5.63
3.9,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.0,927.0,2.39
3.9,4.5,15.0,0.0,120.0,180.0,10.0,0.0,3.0,951.0,2.89
3.9,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.0,933.0,2.45
3.9,4.5,15.0,0.0,120.0,180.0,10.0,0.0,1.8,957.0,3.47
3.9,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.0,947.0,2.44
3.9,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.6,965.0,3.84
3.9,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.0,929.0,2.36
3.9,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.3,947.0,3.21
3.9,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.0,929.0,2.25
3.9,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.15,938.0,2.49
3.9,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.0,941.0,2.28
3.9,4.5,15.0,0.0,120.0,180.0,10.0,0.0,0.06,929.0,2.14
3.9,4.5,15.0,0.0,125.0,180.0,10.0,0.0,0.6,959.0,3.06
3.9,4.5,15.0,0.0,125.0,180.0,10.0,0.0,0.6,947.0,3.59
3.9,4.5,15.0,0.0,125.0,180.0,10.0,0.0,0.6,953.0,2.78
3.9,4.5,15.0,0.0,125.0,180.0,10.0,0.0,1.2,947.0,1.69
3.9,4.5,15.0,0.0,125.0,180.0,10.0,0.0,0.0,929.0,2.33
3.9,4.5,15.0,0.0,125.0,180.0,10.0,0.0,0.0,941.0,2.7
3.9,4.5,15.0,0.0,125.0,180.0,10.0,0.0,0.43,965.0,2.72
3.9,4.5,15.0,0.0,125.0,180.0,10.0,0.0,0.0,941.0,2.67
3.9,4.5,15.0,0.0,125.0,180.0,10.0,0.0,0.043,959.0,2.86
3.9,4.5,15.0,0.0,125.0,180.0,10.0,0.0,0.3,932.0,3.12
3.9,4.5,15.0,0.0,125.0,180.0,10.0,0.0,0.15,932.0,3.12
3.9,4.5,15.0,0.0,125.0,180.0,10.0,0.0,1.3,947.0,2.86
3.9,4.5,15.0,0.0,125.0,180.0,10.0,0.0,0.15,926.0,3.61
3.9,4.5,15.0,0.0,125.0,180.0,10.0,0.0,2.5,947.0,2.85
3.9,4.5,15.0,0.0,125.0,180.0,10.0,0.0,0.15,932.0,3.33
3.9,4.5,15.0,0.0,125.0,180.0,10.0,0.0,1.3,947.0,3.24
3.9,4.5,15.0,0.0,125.0,180.0,10.0,0.0,0.15,935.0,3.24
3.9,4.5,15.0,0.0,125.0,180.0,10.0,0.0,2.5,953.0,3.04
3.9,4.5,15.0,0.0,125.0,180.0,10.0,0.0,0.4,945.0,3.08
3.9,4.5,15.0,0.0,80.0,180.0,10.0,0.3,0.6,947.0,1.66
3.9,4.5,15.0,0.0,125.0,180.0,10.0,0.0,0.6,1085.0,2.33
3.9,4.5,15.0,0.0,80.0,180.0,12.0,0.5,0.0,857.0,2.54
3.9,4.5,15.0,0.0,80.0,180.0,12.0,0.5,0.3,851.0,2.42
3.9,4.5,15.0,0.0,80.0,180.0,12.0,0.6,0.0,851.0,2.21
3.9,4.5,15.0,0.0,80.0,180.0,12.0,0.6,0.3,836.0,1.76
3.9,4.5,15.0,0.0,80.0,180.0,12.0,0.0,0.6,836.0,2.97
3.9,4.5,15.0,0.0,80.0,180.0,12.0,0.0,0.3,793.0,2.1
3.9,18.0,15.0,0.4,147.0,200.0,8.0,0.0,0.0,1298.0,5.52
3.9,18.0,15.0,0.4,147.0,200.0,8.0,0.0,0.0,1295.0,6.33
3.9,18.0,15.0,0.4,147.0,200.0,8.0,0.0,0.3,1256.0,7.64
3.9,4.5,15.0,0.0,125.0,180.0,10.0,0.0,0.6,959.0,2.93
3.9,4.5,15.0,0.0,125.0,180.0,10.0,0.0,1.8,953.0,3.19
3.9,4.5,15.0,0.0,130.0,180.0,10.0,0.6,0.3,965.0,2.87
3.9,4.5,15.0,0.0,130.0,180.0,10.0,0.3,0.3,947.0,3.23
3.9,4.5,15.0,0.0,125.0,180.0,10.0,3.0,0.3,959.0,3.03
3.9,4.5,15.0,0.0,125.0,180.0,10.0,3.0,0.3,965.0,2.6
3.9,4.5,15.0,0.5,83.0,210.0,12.0,0.0,0.0,640.0,1.03
3.9,4.5,15.0,0.5,66.0,210.0,12.0,0.0,0.0,641.0,1.53
3.9,4.5,15.0,0.03,90.0,210.0,12.0,0.0,0.0,800.0,1.71
3.9,4.5,15.0,0.5,120.0,210.0,12.0,0.0,0.0,787.0,1.48
3.9,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,951.0,2.97
3.9,4.5,15.0,0.5,100.0,210.0,12.0,0.0,0.0,760.0,1.42
3.9,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.9,956.0,3.25
3.9,4.5,15.0,0.0,130.0,180.0,10.0,0.3,0.6,947.0,3.36
3.9,4.5,15.0,0.0,130.0,180.0,10.0,0.6,0.3,965.0,3.24
3.9,4.5,15.0,0.0,130.0,180.0,10.0,0.3,0.6,956.0,3.54
3.9,4.5,15.0,0.0,130.0,180.0,10.0,0.3,0.6,977.0,3.35
3.9,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,947.0,2.75
3.9,4.5,15.0,0.0,130.0,180.0,10.0,0.3,0.0,965.0,4.38
3.9,4.5,15.0,0.0,130.0,180.0,10.0,0.3,0.6,965.0,3.42
3.9,18.0,15.0,0.0,162.0,210.0,8.0,0.0,0.0,1764.0,3.51
3.9,18.0,15.0,0.0,162.0,210.0,8.0,0.0,0.0,1659.0,4.29
3.9,18.0,15.0,0.0,162.0,210.0,8.0,0.0,0.0,1728.0,3.97
3.9,18.0,15.0,0.0,162.0,210.0,8.0,0.0,0.0,1737.0,3.75
3.9,18.0,15.0,0.0,162.0,210.0,8.0,0.0,0.0,1701.0,4.36
3.9,18.0,15.0,0.0,162.0,210.0,8.0,0.0,0.0,1713.0,4.35
3.9,18.0,15.0,0.0,158.0,210.0,8.0,0.0,0.0,1635.0,5.18
3.9,18.0,15.0,0.0,158.0,210.0,8.0,0.0,0.0,1539.0,6.34
3.9,18.0,15.0,0.0,158.0,210.0,8.0,0.0,0.0,1545.0,5.0
3.9,18.0,15.0,0.0,158.0,210.0,8.0,0.0,0.0,1596.0,5.45
3.9,4.5,15.0,0.0,123.0,180.0,10.0,0.0,0.0,929.0,2.96
3.9,4.5,15.0,0.0,123.0,180.0,10.0,0.0,0.0,923.0,2.77
3.9,4.5,15.0,0.0,123.0,180.0,10.0,0.0,0.0,935.0,3.04
3.9,4.5,15.0,0.0,123.0,180.0,10.0,0.0,0.0,929.0,2.79
3.9,4.5,15.0,0.0,123.0,180.0,10.0,0.0,0.0,929.0,3.0
3.9,4.5,15.0,0.0,123.0,180.0,10.0,0.0,0.0,941.0,2.78
3.9,4.5,15.0,0.0,123.0,180.0,10.0,0.0,0.0,935.0,2.91
3.9,4.5,15.0,0.0,124.0,180.0,10.0,0.0,0.0,935.0,3.06
3.9,4.5,15.0,0.0,123.0,180.0,10.0,0.0,0.0,929.0,2.97
3.9,4.5,15.0,0.0,124.0,180.0,10.0,0.0,0.0,932.0,2.95
3.9,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,959.0,2.07
3.9,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.25,977.0,2.39
3.9,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,953.0,2.4
3.9,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.7,971.0,1.87
3.9,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.3,965.0,2.98
3.9,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.3,965.0,3.19
3.9,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.3,959.0,3.26
3.9,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.3,959.0,3.32
-1.5,4.5,15.0,0.0,130.0,180.0,10.0,0.6,0.3,959.0,3.17
-1.5,4.5,15.0,0.0,130.0,180.0,10.0,0.6,0.0,959.0,3.1
-1.5,4.5,15.0,0.0,110.0,210.0,8.0,0.0,0.3,989.0,4.05
-1.5,4.5,15.0,0.0,120.0,140.0,12.0,0.0,0.3,953.0,2.91
-1.5,4.5,15.0,0.5,65.0,210.0,12.0,0.0,0.0,637.0,1.44
-1.5,18.0,15.0,0.4,147.0,200.0,8.0,0.0,0.0,1271.0,6.07
-1.5,18.0,15.0,0.0,160.0,210.0,8.0,0.0,0.0,1565.0,6.24
-1.5,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,956.0,2.73
-1.5,4.5,15.0,0.0,128.0,180.0,10.0,0.0,0.3,947.0,3.23
-1.5,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.3,941.0,3.09
-1.5,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.3,959.0,3.46
-1.5,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.3,956.0,3.22
-1.5,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.3,959.0,3.25
-1.5,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.3,956.0,3.09
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,953.0,2.46
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.3,953.0,2.0
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,941.0,2.27
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.3,941.0,2.61
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,947.0,2.59
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.04,947.0,2.22
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,947.0,2.47
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.3,947.0,3.23
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,959.0,2.47
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.33,977.0,2.97
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,953.0,2.83
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.1,965.0,3.32
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,959.0,2.51
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.6,977.0,2.93
-4.6,18.0,15.0,0.4,154.0,200.0,8.0,0.0,0.0,1307.0,6.01
-4.6,4.5,15.0,0.5,120.0,210.0,8.0,0.0,0.0,767.0,1.47
-4.6,4.5,15.0,0.0,80.0,180.0,10.0,0.0,0.33,818.0,2.27
-4.6,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.66,799.0,1.92
-4.6,18.0,15.0,0.4,140.0,200.0,8.0,0.0,0.33,1256.0,10.09
-4.6,18.0,15.0,0.4,150.0,200.0,8.0,0.0,0.33,1259.0,8.67
-4.6,18.0,15.0,0.0,160.0,210.0,8.0,0.0,0.0,1575.0,5.26
-4.6,18.0,15.0,0.0,158.0,210.0,8.0,0.0,0.0,1536.0,6.13
-4.6,18.0,15.0,0.0,162.0,210.0,8.0,0.0,0.0,1629.0,4.4
-4.6,18.0,15.0,0.0,162.0,210.0,8.0,0.0,0.0,1623.0,4.19
-4.6,18.0,15.0,0.4,154.0,200.0,8.0,0.0,0.0,1310.0,9.0
-4.6,18.0,15.0,0.0,160.0,210.0,8.0,0.0,0.0,1616.0,5.5
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,932.0,2.45
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.86,929.0,2.53
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,923.0,2.59
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,935.0,2.36
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.5,935.0,2.8
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,935.0,2.48
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.3,941.0,3.12
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,935.0,2.07
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.1,947.0,3.19
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,935.0,2.4
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.01,935.0,2.53
-4.6,18.0,15.0,0.4,140.0,200.0,8.0,0.0,0.0,1259.0,6.44
-4.6,18.0,15.0,0.4,120.0,200.0,8.0,0.0,0.0,1118.0,4.83
-4.6,18.0,15.0,0.4,120.0,200.0,8.0,0.0,0.0,1127.0,4.96
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,929.0,2.53
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,1.2,953.0,3.22
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.0,929.0,2.6
-4.6,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.3,947.0,3.82
-4.6,18.0,15.0,0.0,160.0,210.0,8.0,0.0,0.0,1659.0,3.84
-4.6,18.0,15.0,0.0,160.0,210.0,8.0,0.0,0.0,1533.0,6.47
-4.6,4.5,15.0,0.0,80.0,180.0,10.0,0.0,0.3,827.0,2.09
-4.6,4.5,15.0,0.0,80.0,180.0,10.0,0.0,0.3,821.0,1.95
-4.6,4.5,15.0,0.0,110.0,180.0,10.0,0.0,0.3,891.0,2.73
-4.6,4.5,15.0,0.0,90.0,180.0,12.0,0.0,0.3,830.0,2.19
-4.6,4.5,15.0,0.0,80.0,180.0,12.0,0.0,0.3,799.0,2.04
-4.6,4.5,15.0,0.0,100.0,210.0,12.0,0.0,0.3,649.0,1.06
-4.6,4.5,15.0,0.5,110.0,210.0,12.0,0.0,0.3,764.0,1.41
-4.6,4.5,15.0,0.5,120.0,210.0,12.0,0.0,0.3,900.0,1.0
-3.8,4.5,15.0,0.5,90.0,210.0,12.0,0.0,0.3,686.0,1.24
-3.8,4.5,15.0,0.5,90.0,210.0,12.0,0.0,0.3,642.0,1.25
-3.8,4.5,15.0,0.5,90.0,210.0,12.0,0.0,0.3,764.0,1.64
-3.8,4.5,15.0,0.0,90.0,180.0,10.0,0.0,0.3,833.0,2.28
-3.8,4.5,15.0,0.0,130.0,180.0,10.0,0.0,1.43,959.0,3.09
-3.8,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.83,956.0,3.24
-3.8,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.3,962.0,3.21
-3.8,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.1,962.0,4.35
-3.8,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.01,962.0,3.11
-3.8,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.3,980.0,5.45
-3.8,18.0,15.0,0.4,140.0,200.0,8.0,0.0,0.0,1235.0,6.02
-3.8,18.0,15.0,0.4,140.0,200.0,8.0,0.0,0.0,1235.0,5.83
-3.8,18.0,15.0,0.4,120.0,200.0,8.0,0.0,0.0,1166.0,7.0
-3.8,18.0,15.0,0.4,120.0,200.0,8.0,0.0,0.0,1085.0,9.09
-3.8,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.3,1013.0,3.44
-3.8,4.5,15.0,0.0,130.0,180.0,10.0,0.0,0.3,1025.0,2.85
-3.8,4.5,15.0,0.5,64.0,210.0,12.0,0.0,0.3,640.0,1.2
-3.8,4.5,15.0,0.5,64.0,210.0,12.0,0.0,0.3,641.0,1.19
-3.8,4.5,15.0,0.0,110.0,180.0,10.0,0.0,0.3,953.0,3.5
-3.8,18.0,15.0,0.0,155.0,210.0,8.0,0.0,0.0,1692.0,4.62
-3.8,18.0,15.0,0.0,150.0,210.0,8.0,0.0,0.0,1689.0,5.03
-3.8,18.0,15.0,0.0,140.0,210.0,8.0,0.0,0.0,1665.0,5.53
-3.8,18.0,15.0,0.0,140.0,210.0,8.0,0.0,0.0,1650.0,5.75
-3.8,4.5,15.0,0.5,64.0,210.0,12.0,0.0,0.3,656.0,1.3
-3.8,4.5,15.0,0.5,64.0,210.0,12.0,0.0,0.3,653.0,1.24
-3.8,4.5,15.0,0.5,100.0,210.0,12.0,0.0,0.3,730.0,1.39
-3.8,4.5,15.0,0.5,100.0,210.0,12.0,0.0,0.3,745.0,1.58
0.1,18.0,15.0,0.0,120.0,200.0,8.0,0.0,0.3,1559.0,8.6
0.1,18.0,15.0,0.0,120.0,200.0,8.0,0.0,0.3,1509.0,9.41
0.1,18.0,15.0,0.0,140.0,200.0,8.0,0.0,0.0,1737.0,5.6
0.1,18.0,15.0,0.0,140.0,200.0,8.0,0.0,0.0,1659.0,7.0
0.1,18.0,15.0,0.4,120.0,200.0,8.0,0.0,0.0,1055.0,4.15
0.1,18.0,15.0,0.4,120.0,200.0,8.0,0.0,0.0,1049.0,3.92
0.1,18.0,15.0,0.4,140.0,200.0,8.0,0.0,0.3,1060.0,6.64
0.1,18.0,15.0,0.4,140.0,200.0,8.0,0.0,0.3,1042.0,5.84
0.1,18.0,15.0,0.4,110.0,200.0,12.0,0.0,0.3,1057.0,4.8
0.1,18.0,15.0,0.2,120.0,200.0,8.0,0.0,0.0,1392.0,9.06
0.1,18.0,15.0,0.3,120.0,200.0,8.0,0.0,0.0,1233.0,7.35
0.1,18.0,15.0,0.3,120.0,200.0,8.0,0.0,0.33,1248.0,8.56
0.1,18.0,15.0,0.3,120.0,200.0,8.0,0.0,0.33,1173.0,7.0
0.1,18.0,15.0,0.35,120.0,200.0,8.0,0.0,0.0,1110.0,5.35
0.1,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.33,935.0,3.42
0.1,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.33,947.0,3.66
0.1,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.5,947.0,3.44
0.1,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.5,938.0,3.23
0.1,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.66,947.0,3.23
0.1,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.66,947.0,3.42
0.1,4.5,15.0,0.0,115.0,180.0,10.0,0.0,0.33,977.0,3.56
0.1,4.5,15.0,0.0,90.0,180.0,12.0,0.0,0.33,899.0,2.86
0.1,4.5,15.0,0.0,80.0,180.0,12.0,0.0,0.33,884.0,2.38
0.1,4.5,15.0,0.5,110.0,210.0,12.0,0.0,0.33,716.0,1.36
0.1,4.5,15.0,0.5,100.0,210.0,12.0,0.0,0.33,769.0,1.78
0.1,4.5,15.0,0.5,65.0,210.0,12.0,0.0,0.33,646.0,1.26
0.1,18.0,15.0,0.0,140.0,210.0,8.0,0.0,0.0,1599.0,7.82
0.1,18.0,15.0,0.0,140.0,210.0,8.0,0.0,0.0,1563.0,8.03
0.1,18.0,15.0,0.0,145.0,210.0,8.0,0.0,0.0,1767.0,4.67
0.1,18.0,15.0,0.0,142.0,210.0,8.0,0.0,0.0,1674.0,5.34
0.1,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.2,941.0,3.76
0.1,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.2,941.0,3.62
0.1,4.5,15.0,0.0,115.0,180.0,10.0,0.0,0.2,923.0,2.91
0.1,4.5,15.0,0.0,115.0,180.0,10.0,0.0,0.2,947.0,3.59
0.1,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.2,941.0,3.72
0.1,4.5,15.0,0.03,115.0,180.0,10.0,0.0,0.2,941.0,3.56
0.1,18.0,15.0,0.0,142.0,210.0,8.0,0.0,0.0,1485.0,8.4
0.1,18.0,15.0,0.0,142.0,210.0,8.0,0.0,0.0,1554.0,7.15
0.1,18.0,15.0,0.0,142.0,210.0,8.0,0.0,0.0,1593.0,6.27
0.1,18.0,15.0,0.0,142.0,210.0,8.0,0.0,0.0,1587.0,6.62
0.1,4.5,15.0,0.3,130.0,180.0,10.0,0.0,0.33,854.0,1.45
0.1,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.33,947.0,3.63
0.1,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.33,938.0,3.28
0.1,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.33,938.0,3.34
0.1,4.5,15.0,0.1,130.0,180.0,10.0,0.0,0.33,893.0,2.8
0.1,4.5,15.0,0.15,130.0,180.0,10.0,0.0,0.33,869.0,2.28
0.1,18.0,15.0,0.0,142.0,210.0,8.0,0.0,0.0,1638.0,6.54
0.1,18.0,15.0,0.0,142.0,210.0,8.0,0.0,0.0,1566.0,7.91
0.1,4.5,15.0,0.05,130.0,180.0,10.0,0.0,0.33,963.0,2.67
0.1,4.5,15.0,0.07,130.0,180.0,10.0,0.0,0.33,897.0,2.87
6.0,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.33,947.0,3.41
6.0,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.33,953.0,3.57
6.0,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.25,959.0,4.2
6.0,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.25,959.0,4.28
6.0,4.5,15.0,0.0,100.0,180.0,10.0,0.33,0.15,971.0,3.85
6.0,4.5,15.0,0.0,100.0,180.0,10.0,0.15,0.33,959.0,3.49
6.0,18.0,15.0,0.3,120.0,200.0,8.0,0.0,0.33,1142.0,7.0
6.0,18.0,15.0,0.3,120.0,200.0,8.0,0.0,0.33,1094.0,6.15
6.0,18.0,15.0,0.3,120.0,200.0,8.0,0.0,0.33,1175.0,6.35
6.0,18.0,15.0,0.3,120.0,200.0,8.0,0.0,0.33,1097.0,7.62
6.0,18.0,15.0,0.4,120.0,200.0,12.0,0.0,0.33,1247.0,8.99
6.0,18.0,15.0,0.4,120.0,200.0,12.0,0.0,0.33,1226.0,8.65
6.0,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.3,953.0,3.11
6.0,4.5,15.0,0.0,100.0,180.0,10.0,0.3,0.0,968.0,3.87
6.0,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.6,959.0,2.96
6.0,4.5,15.0,0.0,100.0,180.0,10.0,0.6,0.0,1004.0,3.05
6.0,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.0,950.0,3.18
6.0,4.5,15.0,0.0,100.0,180.0,10.0,0.0,0.0,947.0,2.69
